20190411,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,21491.68899599981
20190412,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,7104.290373000191
20190415,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,33621.59031000442
20190416,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,11552.99058900064
20190417,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-5870.037827999482
20190418,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-8972.527029000437
20190419,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,1654.5109740027874
20190422,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,5810.779665004149
20190423,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-7565.84589299959
20190424,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,23273.671676999944
20190425,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-8798.120430000274
20190426,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,3890.682284996398
20190429,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,738.5175569998473
20190430,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,6715.4715090000545
20190506,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,34478.67220500067
20190507,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-12916.21631700098
20190508,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,2005.6549650017205
20190509,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,4161.635265000109
20190510,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,37846.22718600019
20190513,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,2161.4942160001638
20190514,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,6603.252917999836
20190515,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,11638.880603999973
20190516,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,1717.8728099999182
20190517,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,8321.920547999836
20190520,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-12806.801174999564
20190521,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,4104.306014999564
20190522,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-1751.2803599994813
20190523,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,9539.57478000041
20190524,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-5082.331364999864
20190527,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-208.9739069994812
20190528,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,11097.058547999863
20190529,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,6444.3215699991
20190530,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,7384.6950570000545
20190531,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,3645.8477220001096
20190603,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-1848.3088740021008
20190604,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-7433.06178599981
20190605,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,719.9999999998909
20190606,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,2380.2116880000553
20190610,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,171.46607099989114
20190611,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,18158.99646599334
20190612,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-1743.5758350001092
20190613,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,7038.836424
20190614,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,2576.95160099869
20190617,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-2082.824514
20190618,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-743.4849029992088
20190619,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-6331.125479999724
20190620,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,9105.903360000211
20190621,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-776.2799279995634
20190624,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-5989.543142999891
20190625,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,11882.903900999318
20190626,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-339.21128399983627
20190627,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,10053.11661600049
20190628,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-8828.032086002018
20190701,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-5589.47249699994
20190702,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-767.0581949990724
20190703,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,873.8748270002181
20190704,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-16244.958102079834
20190705,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,4605.699543001963
20190708,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,5749.275845006538
20190709,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-17741.254127999782
20190710,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-5126.111556000164
20190711,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,6150.3219150046925
20190715,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,1049.387310005919
20190716,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-3211.942155002565
20190717,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,-10871.928987002784
20190718,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,4204.694864999755
20190719,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,2406.4603410011455
20190722,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,8358.990507000028
20190723,KangQianHuiChong6,KangQianHuiChong6-pm,LivePnl,2788.4741430006784
