20190211,Prop5,Prop5-pm,LivePnl,-398.55999999997584
20190212,Prop5,Prop5-pm,LivePnl,0.0
20190215,Prop5,Prop5-pm,LivePnl,-1132.6999999999944
20190218,Prop5,Prop5-pm,LivePnl,177.49999999999432
20190219,Prop5,Prop5-pm,LivePnl,-480.8000000000199
20190220,Prop5,Prop5-pm,LivePnl,250.40000000000293
20190221,Prop5,Prop5-pm,LivePnl,-931.6000000000228
20190222,Prop5,Prop5-pm,LivePnl,-1197.1999999999969
20190225,Prop5,Prop5-pm,LivePnl,1392.5500000001239
20190226,Prop5,Prop5-pm,LivePnl,-123.60000000001702
20190227,Prop5,Prop5-pm,LivePnl,-2346.249999999972
20190228,Prop5,Prop5-pm,LivePnl,115.60000000006755
20190301,Prop5,Prop5-pm,LivePnl,168.8500000000165
20190304,Prop5,Prop5-pm,LivePnl,1484.8000000000284
20190305,Prop5,Prop5-pm,LivePnl,-2715.9000000000397
20190306,Prop5,Prop5-pm,LivePnl,882.6000000001306
20190307,Prop5,Prop5-pm,LivePnl,-2916.4499999999625
20190308,Prop5,Prop5-pm,LivePnl,730.3499999999887
20190311,Prop5,Prop5-pm,LivePnl,1611.400000000051
20190312,Prop5,Prop5-pm,LivePnl,448.5000000000065
20190313,Prop5,Prop5-pm,LivePnl,1874.8900000000178
20190314,Prop5,Prop5-pm,LivePnl,-1142.3800000000049
20190315,Prop5,Prop5-pm,LivePnl,-411.77999999998764
20190318,Prop5,Prop5-pm,LivePnl,-9.780000000005856
20190319,Prop5,Prop5-pm,LivePnl,-257.19000000001927
20190320,Prop5,Prop5-pm,LivePnl,255.1199999999825
20190321,Prop5,Prop5-pm,LivePnl,272.0699999999563
20190322,Prop5,Prop5-pm,LivePnl,-151.51999999993245
20190325,Prop5,Prop5-pm,LivePnl,513.6599999999701
20190326,Prop5,Prop5-pm,LivePnl,775.8799999998915
20190327,Prop5,Prop5-pm,LivePnl,-318.52000000002596
20190328,Prop5,Prop5-pm,LivePnl,398.05000000000905
20190329,Prop5,Prop5-pm,LivePnl,-156.819999999954
20190401,Prop5,Prop5-pm,LivePnl,1950.3600000000667
20190402,Prop5,Prop5-pm,LivePnl,286.5100000000532
20190403,Prop5,Prop5-pm,LivePnl,1335.9800000002083
20190404,Prop5,Prop5-pm,LivePnl,-1985.4999999998554
20190408,Prop5,Prop5-pm,LivePnl,-641.8000000001973
20190409,Prop5,Prop5-pm,LivePnl,-597.7600000000616
20190410,Prop5,Prop5-pm,LivePnl,411.600000000008
20190411,Prop5,Prop5-pm,LivePnl,-2796.6000000000167
20190412,Prop5,Prop5-pm,LivePnl,-1235.9999999999318
20190415,Prop5,Prop5-pm,LivePnl,-551.0799999999831
20190416,Prop5,Prop5-pm,LivePnl,-164.64000000010242
20190417,Prop5,Prop5-pm,LivePnl,-2351.9999999999654
20190418,Prop5,Prop5-pm,LivePnl,6269.519999999983
20190419,Prop5,Prop5-pm,LivePnl,-1707.5599999999079
20190422,Prop5,Prop5-pm,LivePnl,4162.400000000017
20190423,Prop5,Prop5-pm,LivePnl,798.0600000000575
20190424,Prop5,Prop5-pm,LivePnl,229.09999999996154
20190425,Prop5,Prop5-pm,LivePnl,4489.4600000001055
20190426,Prop5,Prop5-pm,LivePnl,-2154.1200000000704
20190429,Prop5,Prop5-pm,LivePnl,0.0
20190430,Prop5,Prop5-pm,LivePnl,701.1399999999177
20190506,Prop5,Prop5-pm,LivePnl,12755.33999999969
20190507,Prop5,Prop5-pm,LivePnl,-8861.05999999992
20190508,Prop5,Prop5-pm,LivePnl,-948.1000000000072
20190509,Prop5,Prop5-pm,LivePnl,448.2599999998947
20190510,Prop5,Prop5-pm,LivePnl,-5201.519999999951
20190513,Prop5,Prop5-pm,LivePnl,3801.900000000172
20190514,Prop5,Prop5-pm,LivePnl,-856.3000000001931
20190515,Prop5,Prop5-pm,LivePnl,-722.999999999948
20190516,Prop5,Prop5-pm,LivePnl,-4698.639999999959
20190517,Prop5,Prop5-pm,LivePnl,-7210.84
20190520,Prop5,Prop5-pm,LivePnl,-548.43999999995
20190521,Prop5,Prop5-pm,LivePnl,1926.5800000000309
20190522,Prop5,Prop5-pm,LivePnl,1358.3200000000088
20190523,Prop5,Prop5-pm,LivePnl,1168.5600000000359
20190524,Prop5,Prop5-pm,LivePnl,-1635.219999999801
20190527,Prop5,Prop5-pm,LivePnl,1633.9200000000328
20190528,Prop5,Prop5-pm,LivePnl,-2418.8200000000033
20190529,Prop5,Prop5-pm,LivePnl,-675.0
20190530,Prop5,Prop5-pm,LivePnl,-1248.4999999999802
20190531,Prop5,Prop5-pm,LivePnl,-417.0400000000243
20190603,Prop5,Prop5-pm,LivePnl,1693.8199999999888
20190604,Prop5,Prop5-pm,LivePnl,3130.4599999999728
20190605,Prop5,Prop5-pm,LivePnl,-277.00000000005525
20190606,Prop5,Prop5-pm,LivePnl,-748.2400000000457
20190610,Prop5,Prop5-pm,LivePnl,943.2
20190611,Prop5,Prop5-pm,LivePnl,-724.6799999999776
20190612,Prop5,Prop5-pm,LivePnl,1248.6600000000353
20190613,Prop5,Prop5-pm,LivePnl,5300.5000000000455
20190701,Prop5,Prop5-pm,LivePnl,-283.9999999999858
20190702,Prop5,Prop5-pm,LivePnl,237.9999999999941
20190211,Prop5,Prop5-pm,PmPnlByInitX,0.0
20190212,Prop5,Prop5-pm,PmPnlByInitX,0.0
20190215,Prop5,Prop5-pm,PmPnlByInitX,470.94018000004206
20190218,Prop5,Prop5-pm,PmPnlByInitX,-122.97849999997001
20190219,Prop5,Prop5-pm,PmPnlByInitX,-85.70673999997905
20190220,Prop5,Prop5-pm,PmPnlByInitX,659.5530400000271
20190221,Prop5,Prop5-pm,PmPnlByInitX,794.087590000069
20190222,Prop5,Prop5-pm,PmPnlByInitX,-358.24253000011197
20190225,Prop5,Prop5-pm,PmPnlByInitX,110.54112000011607
20190226,Prop5,Prop5-pm,PmPnlByInitX,1429.513420000125
20190227,Prop5,Prop5-pm,PmPnlByInitX,-64.33658000000592
20190228,Prop5,Prop5-pm,PmPnlByInitX,548.691492719857
20190301,Prop5,Prop5-pm,PmPnlByInitX,1330.035932180064
20190304,Prop5,Prop5-pm,PmPnlByInitX,551.5365077600707
20190305,Prop5,Prop5-pm,PmPnlByInitX,-1066.2701799999832
20190306,Prop5,Prop5-pm,PmPnlByInitX,1709.6687200000956
20190307,Prop5,Prop5-pm,PmPnlByInitX,-1235.2626851999726
20190308,Prop5,Prop5-pm,PmPnlByInitX,842.2120738000417
20190311,Prop5,Prop5-pm,PmPnlByInitX,-123.09300579997469
20190312,Prop5,Prop5-pm,PmPnlByInitX,1253.619792460067
20190313,Prop5,Prop5-pm,PmPnlByInitX,265.4932029199458
20190314,Prop5,Prop5-pm,PmPnlByInitX,1958.4756400000342
20190315,Prop5,Prop5-pm,PmPnlByInitX,-157.12447460000274
20190318,Prop5,Prop5-pm,PmPnlByInitX,505.39308
20190319,Prop5,Prop5-pm,PmPnlByInitX,-72.09258567990639
20190320,Prop5,Prop5-pm,PmPnlByInitX,191.3484005199448
20190321,Prop5,Prop5-pm,PmPnlByInitX,-813.4027320399705
20190322,Prop5,Prop5-pm,PmPnlByInitX,816.6426824000798
20190325,Prop5,Prop5-pm,PmPnlByInitX,557.8187485559686
20190326,Prop5,Prop5-pm,PmPnlByInitX,1419.177356627921
20190327,Prop5,Prop5-pm,PmPnlByInitX,1520.913032909924
20190328,Prop5,Prop5-pm,PmPnlByInitX,-108.95567075992744
20190329,Prop5,Prop5-pm,PmPnlByInitX,1286.996587248143
20190401,Prop5,Prop5-pm,PmPnlByInitX,-624.4749938879222
20190402,Prop5,Prop5-pm,PmPnlByInitX,5160.448654668227
20190403,Prop5,Prop5-pm,PmPnlByInitX,2980.314448272501
20190404,Prop5,Prop5-pm,PmPnlByInitX,1227.8152123920981
20190408,Prop5,Prop5-pm,PmPnlByInitX,1614.7463140800317
20190409,Prop5,Prop5-pm,PmPnlByInitX,1567.610094744172
20190410,Prop5,Prop5-pm,PmPnlByInitX,-978.7111523999538
20190411,Prop5,Prop5-pm,PmPnlByInitX,-1948.0368585600631
20190412,Prop5,Prop5-pm,PmPnlByInitX,366.20992223996774
20190415,Prop5,Prop5-pm,PmPnlByInitX,-627.9845651999827
20190416,Prop5,Prop5-pm,PmPnlByInitX,-1766.3336049599482
20190417,Prop5,Prop5-pm,PmPnlByInitX,-1406.2411677599537
20190418,Prop5,Prop5-pm,PmPnlByInitX,7364.871017280058
20190419,Prop5,Prop5-pm,PmPnlByInitX,-163.17904320007202
20190422,Prop5,Prop5-pm,PmPnlByInitX,3989.148940800017
20190423,Prop5,Prop5-pm,PmPnlByInitX,-211.869936000083
20190424,Prop5,Prop5-pm,PmPnlByInitX,1154.9597349598791
20190425,Prop5,Prop5-pm,PmPnlByInitX,2709.2833484398966
20190426,Prop5,Prop5-pm,PmPnlByInitX,-1324.0971878399307
20190429,Prop5,Prop5-pm,PmPnlByInitX,163.81534464013373
20190430,Prop5,Prop5-pm,PmPnlByInitX,3177.613311840196
20190506,Prop5,Prop5-pm,PmPnlByInitX,2067.299575200415
20190507,Prop5,Prop5-pm,PmPnlByInitX,-4005.6774086402766
20190508,Prop5,Prop5-pm,PmPnlByInitX,-487.4437900801352
20190509,Prop5,Prop5-pm,PmPnlByInitX,3711.770695679677
20190510,Prop5,Prop5-pm,PmPnlByInitX,448.28204927990924
20190513,Prop5,Prop5-pm,PmPnlByInitX,3533.9444236798618
20190514,Prop5,Prop5-pm,PmPnlByInitX,4220.733218480172
20190515,Prop5,Prop5-pm,PmPnlByInitX,-106.95765791983177
20190516,Prop5,Prop5-pm,PmPnlByInitX,-5788.953376959967
20190517,Prop5,Prop5-pm,PmPnlByInitX,-6267.957316799845
20190520,Prop5,Prop5-pm,PmPnlByInitX,-1787.1214799999757
20190521,Prop5,Prop5-pm,PmPnlByInitX,6539.390127399931
20190522,Prop5,Prop5-pm,PmPnlByInitX,1596.5809270000188
20190523,Prop5,Prop5-pm,PmPnlByInitX,-60.95456976002242
20190524,Prop5,Prop5-pm,PmPnlByInitX,-3353.274808440092
20190527,Prop5,Prop5-pm,PmPnlByInitX,781.5551999999889
20190528,Prop5,Prop5-pm,PmPnlByInitX,-1697.6722059999474
20190529,Prop5,Prop5-pm,PmPnlByInitX,-576.2399999999998
20190530,Prop5,Prop5-pm,PmPnlByInitX,-408.12791267999637
20190531,Prop5,Prop5-pm,PmPnlByInitX,2591.421989920047
20190603,Prop5,Prop5-pm,PmPnlByInitX,2191.275577560039
20190604,Prop5,Prop5-pm,PmPnlByInitX,2157.6295115598605
20190605,Prop5,Prop5-pm,PmPnlByInitX,-427.0417585198966
20190606,Prop5,Prop5-pm,PmPnlByInitX,-337.75251946002163
20190610,Prop5,Prop5-pm,PmPnlByInitX,1913.5203999999776
20190611,Prop5,Prop5-pm,PmPnlByInitX,-2399.389401559997
20190612,Prop5,Prop5-pm,PmPnlByInitX,484.32807700011915
20190613,Prop5,Prop5-pm,PmPnlByInitX,5041.349434000001
20190701,Prop5,Prop5-pm,PmPnlByInitX,-118.52396071999857
20190702,Prop5,Prop5-pm,PmPnlByInitX,663.9412367999898
20190211,Prop5,Prop5-sub,Prop5,-398.55999999997584
20190212,Prop5,Prop5-sub,Prop5,0.0
20190215,Prop5,Prop5-sub,Prop5,-1132.6999999999944
20190218,Prop5,Prop5-sub,Prop5,177.49999999999432
20190219,Prop5,Prop5-sub,Prop5,-480.8000000000199
20190220,Prop5,Prop5-sub,Prop5,250.40000000000293
20190221,Prop5,Prop5-sub,Prop5,-931.6000000000228
20190222,Prop5,Prop5-sub,Prop5,-1197.1999999999969
20190225,Prop5,Prop5-sub,Prop5,1392.5500000001239
20190226,Prop5,Prop5-sub,Prop5,-123.60000000001702
20190227,Prop5,Prop5-sub,Prop5,-2346.249999999972
20190228,Prop5,Prop5-sub,Prop5,115.60000000006755
20190301,Prop5,Prop5-sub,Prop5,168.8500000000165
20190304,Prop5,Prop5-sub,Prop5,1484.8000000000284
20190305,Prop5,Prop5-sub,Prop5,-2715.9000000000397
20190306,Prop5,Prop5-sub,Prop5,882.6000000001306
20190307,Prop5,Prop5-sub,Prop5,-2916.4499999999625
20190308,Prop5,Prop5-sub,Prop5,730.3499999999887
20190311,Prop5,Prop5-sub,Prop5,1611.400000000051
20190312,Prop5,Prop5-sub,Prop5,448.5000000000065
20190313,Prop5,Prop5-sub,Prop5,1874.8900000000178
20190314,Prop5,Prop5-sub,Prop5,-1142.3800000000049
20190315,Prop5,Prop5-sub,Prop5,-411.77999999998764
20190318,Prop5,Prop5-sub,Prop5,-9.780000000005856
20190319,Prop5,Prop5-sub,Prop5,-257.19000000001927
20190320,Prop5,Prop5-sub,Prop5,255.1199999999825
20190321,Prop5,Prop5-sub,Prop5,272.0699999999563
20190322,Prop5,Prop5-sub,Prop5,-151.51999999993245
20190325,Prop5,Prop5-sub,Prop5,513.6599999999701
20190326,Prop5,Prop5-sub,Prop5,775.8799999998915
20190327,Prop5,Prop5-sub,Prop5,-318.52000000002596
20190328,Prop5,Prop5-sub,Prop5,398.05000000000905
20190329,Prop5,Prop5-sub,Prop5,-156.819999999954
20190401,Prop5,Prop5-sub,Prop5,1950.3600000000667
20190402,Prop5,Prop5-sub,Prop5,286.5100000000532
20190403,Prop5,Prop5-sub,Prop5,1335.9800000002083
20190404,Prop5,Prop5-sub,Prop5,-1985.4999999998554
20190408,Prop5,Prop5-sub,Prop5,-641.8000000001973
20190409,Prop5,Prop5-sub,Prop5,-597.7600000000616
20190410,Prop5,Prop5-sub,Prop5,411.600000000008
20190411,Prop5,Prop5-sub,Prop5,-2796.6000000000167
20190412,Prop5,Prop5-sub,Prop5,-1235.9999999999318
20190415,Prop5,Prop5-sub,Prop5,-551.0799999999831
20190416,Prop5,Prop5-sub,Prop5,-164.64000000010242
20190417,Prop5,Prop5-sub,Prop5,-2351.9999999999654
20190418,Prop5,Prop5-sub,Prop5,6269.519999999983
20190419,Prop5,Prop5-sub,Prop5,-1707.5599999999079
20190422,Prop5,Prop5-sub,Prop5,4162.400000000017
20190423,Prop5,Prop5-sub,Prop5,798.0600000000575
20190424,Prop5,Prop5-sub,Prop5,229.09999999996154
20190425,Prop5,Prop5-sub,Prop5,4489.4600000001055
20190426,Prop5,Prop5-sub,Prop5,-2154.1200000000704
20190429,Prop5,Prop5-sub,Prop5,0.0
20190430,Prop5,Prop5-sub,Prop5,701.1399999999177
20190506,Prop5,Prop5-sub,Prop5,12755.33999999969
20190507,Prop5,Prop5-sub,Prop5,-8861.05999999992
20190508,Prop5,Prop5-sub,Prop5,-948.1000000000072
20190509,Prop5,Prop5-sub,Prop5,448.2599999998947
20190510,Prop5,Prop5-sub,Prop5,-5201.519999999951
20190513,Prop5,Prop5-sub,Prop5,3801.900000000172
20190514,Prop5,Prop5-sub,Prop5,-856.3000000001931
20190515,Prop5,Prop5-sub,Prop5,-722.999999999948
20190516,Prop5,Prop5-sub,Prop5,-4698.639999999959
20190517,Prop5,Prop5-sub,Prop5,-7210.84
20190520,Prop5,Prop5-sub,Prop5,-548.43999999995
20190521,Prop5,Prop5-sub,Prop5,1926.5800000000309
20190522,Prop5,Prop5-sub,Prop5,1358.3200000000088
20190523,Prop5,Prop5-sub,Prop5,1168.5600000000359
20190524,Prop5,Prop5-sub,Prop5,-1635.219999999801
20190527,Prop5,Prop5-sub,Prop5,1633.9200000000328
20190528,Prop5,Prop5-sub,Prop5,-2418.8200000000033
20190529,Prop5,Prop5-sub,Prop5,-675.0
20190530,Prop5,Prop5-sub,Prop5,-1248.4999999999802
20190531,Prop5,Prop5-sub,Prop5,-417.0400000000243
20190603,Prop5,Prop5-sub,Prop5,1693.8199999999888
20190604,Prop5,Prop5-sub,Prop5,3130.4599999999728
20190605,Prop5,Prop5-sub,Prop5,-277.00000000005525
